Lyrics,Mood
"Con una pequeña ayuda...

Cuando tu fuerza empieza a flaquear

Y cuando das asco y a nada jugás

Tenés a la doce, lo debo aceptar,

Con esa tribuna sabés que contás...

Con una pequeña ayuda...

Cuando el partido no podés ganar

Y el otro equipo te empieza a bailar

Yo miro al del pito y comienzo a dudar

Se nota que el tipo te favorecerá...

Con una pequeña ayuda...

Si adentro de tu area matás al rival

El réferi nunca te cobra penal

Y si te hacen ""mancha"" cuando vos avanzás

La tarjeta roja aparecerá...

Con una pequeña ayuda...

Si estás perdiendo toda tu identidad

De tu semillero a nadie sacás

Si no hay más remedio, habrá que comprar

La guita del jefe presente se hará...

Con una pequeña ayuda...

Y si esto fue poco todavía hay más

Está la pelota que siempre va a entrar

Aunque te la encuentres de casualidad

El ""tarro"" y la suerte te acompañarán...

Con una pequeña ayuda...

Y si al campeonato lo saben armar

Como te conviene, no vas a fallar

La prensa contenta porque vende más

Y a mí con mis discos, ninguno vendrá...

Con una pequeña ayuda...",Sad
"Para crear hace falta construir,
Para construir hace falta trabajo,
Para el trabajo se debe adquirir
Conocimiento, que te haga subir, empezando de abajo.
Mucho más fácil será destruir,
De un solo golpe, de un tiro o de un tajo...
La mejor cena se puede pudrir de un solo escupitajo.
Para pasear por un bello jardín
Primero hay que saber diseñarlo,
Hay que plantar y sembrar y nutrir,
Desmalezar y regarlo y al fin, esperar varios años.
Mucho más fácil sería esgrimir,
Una guadaña para mutilarlo.
Más sencillo que armar la raíz, es cortar y hacer daño.
Para alcanzar tu moneda, 
Entre piedras y penas debés pedalear...
Un solo palo en la rueda te frena
Y te puede hacer revolcar.
Qué dificil juntar los pedazos de cada fracaso 
Y de nuevo volver a intentar.
Mucho más fácil es a otro culpar y cruzarse de brazos.
Para inventar una pieza eficaz,
Un instrumento de tecnología,
Generaciones debieron pasar,
Por los salones de las facultades de ingeniería.
Mucho más fácil es no ir a estudiar
Y escabulléndose por los pasillos,
Buscar la pieza, robarla y romperla empuñando un martillo.
Para escribir una simple canción,
No sólo empeño y oficio se emplea,
Hay que embarrarse con la inspiración,
Hay que mirarse por dentro y no hacer lo que todos desean.
Mucho más cómoda es la posición
De dar la crítica sorda y pedante,
Despedazando con rabia y rencor al autor y al cantante.
Sólo mi historia me obliga, 
Usted no me diga qué frase hay que usar...
Haga su cuadro y elija el color 
De la tinta que quiera mezclar.
Pero nunca se arrogue el derecho de andar 
Por mi techo espiándome la libertad,
Que ni una coma le voy a cambiar ni a lo dicho ni al hecho.
Y hasta el final del olvido, maltrecho, diré mi verdad.",Sad
"Cuando media un metro yo tenia

rayos de sol en mi mochila,

ni el shopping ni Mc Donalds existían

pero yo igual como reía.

Cuando media un metro no tenia

ni el fluo marcador ni el borratinta,

flotaba en el tintero mi plumilla

para escribir:

""Patria querida, cuanto te quiero,

yo doy la vida por vos"".

Cuando media un metro, madre mía

solo tu voz era mi guía,

curaba todo lo que me dolía

sin inyección, sin analista.

Cuando media un metro me sentía

campeón con mis botines Sacachispas,

gane tantos mundiales esos días

donde ahora hay una autopista

y un rascacielo...

Cuando media un metro

quería ver mejor

y ahora que ya mido casi dos

por mas que quiero...

Cómo cuesta hallar una sonrisa,

no se divisa ni un milímetro de fe,

me la tapo un letrero atado a la cornisa

que me quiere vender un auto japonés.

Pero cómo cuesta hallar una sonrisa

y una camisa sin leyendas en ingles,

sin marcas del que me desprecia y me precisa

tan solo para ver

a todo su rebano obedecer.

Cuando media un metro me decían

que un General regresaría

y el sueño de mi pueblo cumpliría

y su canción seria la mía.

Cuando media un poco más de un metro

el General volvió y solo se oían

silbar las balas sobre el aeropuerto

y el corazón que se me abría de rabia y miedo....",Sad
"Del reino de mi baño soy el rey,
Del Soviet de mi casa, el camarada,
Del Oeste de mi cuarto soy la ley,
Un socio en River Plate,
Un terco subidor en la bajada
Y cuando vos no estás yo no soy nada.
Soy de esos que no cuentan hasta diez,
Que cuenten los que temen ser sinceros.
Simétrico en el mundo del revés,
Soy esto que aquí ves,
Bastante maltratado, pero entero
Y cuando vos no estás yo soy un cero.
Me caigo y me levanto en la batalla
Y aguanto por no dar ni un solo paso para atrás,
Me salvo de milagro cuando la ciudad estalla
Y salgo a construirla una vez más
Y siempre muero cuando vos no estás.
Cuando no estás nieva en enero, 
Caen aguaceros en mi interior.
Cuando no estás todo lo bueno parece menos, 
Quiebra esta voz.
Sube la radio, se hunde el deseo, 
Calla el estadio, si no te veo, no creo en Dios.
Del reino de los mudos soy Gardel,
Del casting, el primer eliminado,
En medio de la sombra soy aquel
Que asciende por tu piel,
Astuto y tiernamente despiadado
Y cuando vos no estás soy un tarado.
Soy de esos que a la hora de perder
Jamás le pasan cuentas al destino,
Más bien quiero enfrentarlo para ver
Si lo puedo torcer,
Por no dejar ni un sueño en el camino
Y cuando vos no estás yo me termino.
Me embarrro y me revuelco en la palabra,
Buceo la canción para encallarla en tu compás,
La envuelvo en la pasión, la desenvuelvo con el alma,
Para gritar con todos los demás
Y siempre callo cuando vos no estás.
Cuando no estás, cierra el infierno, 
Conmigo adentro y no quiero abrir.
Cuando no estás, como me encuentro, 
Si en mi reflejo yo no me vi.
Vi un pobre diablo, vi un joven viejo, 
Sobre el espejo, cuando estás lejos, no creo en mí.",Happy
"¿Cuándo será al revés, 
Cuándo llegará 
Ese día en que los apaches echen 
A los milicos americanos de la TV?

¿Cuándo será al revés,
Cuándo informará Associated Press:
Vuelta de divisas, 
Vuelve de Suiza la plata dulce que se me fue?

¿Cuándo será al revés? 
Ay, decime cuándo que yo no sé, 
¿cuándo será la miel de la abeja obrera 
Y de la reina la mier...?

¿Cuándo será al revés, 
Cuándo llegará ese día en que 
A los jubilados les den buen pago
Y no una liebre para correr?

¿Cuándo será al revés, 
Cuándo pintaremos en la pared:
""gracias gobernante, siga adelante, 
Viva el que viene y viva el que fue""?

¿Cuándo será al revés? 
Ay, decime cuándo que yo no sé,
¿Cuándo habrá pan sin sed, cuándo sol sin llagas y Chile sin Pinochet?

¿Cuándo será al revés, 
Cuándo llegará ese día en que 
Los apaches echen
A los milicos americanos de la TV?

¿Cuándo será al revés? 
Ay, decime cuándo que yo no sé
¿cuándo habrá una mujer que me diga:
""vamos"" y yo le diga:

""Usted me confunde, 
¿por quién me ha tomado? 
No soy uno de esos yo sólo lo hago 
Cuando me enamoro""?

Y ¿cuándo será al revés? 
Ay, decime cuándo que no me lo quiero perder...",Sad
"Cuantas minas que tengo
Cuantas minas que tengo
Cuantas minas que tengo
Cuantas minas que tengo

El lunes temprano preparo mi agenda
Anoto a la rubia
Descarto a la renga
Haciendo el balance
Del fin de semana
Me miro al espejo
Y me digo monada
Insaciable, me estoy volviendo
Cuantas minas que tengo
El martes lo ocupo
Del día a la noche
Dejando a punto
Detalles del coche
Le sumo el stereo
Botones y cables
Y aceito el asiento
Reclinable
Como un yate
Lo estoy poniendo
Cuantas minas que tengo
El miércoles miro
Novelas 3 horas
Y copio galanes
Frases matadoras
El jueves atiendo
Todos lo llamados
Soy un muchacho organizado
Imparable
Yo me siento
Cuantas minas que tengo
El viernes llega
La hora de la verdad
Arrojo tantas líneas
Que alguna picara
Y si ninguna muerde
El anzuelo que hay
Total, mañana
No se me van a escapar
Cuantas minas que tengo
El sábado soy como lobo que ronda
Por cines, teatros
Boliches de onda
No pasa naranja
Y la noche se vuela
Entonces me voy con mi novia Manuela
Algo es algo
Yo me entiendo

Cuantas minas que tengo
Cuantas minas que tengo
Cuantas minas que tengo",Happy
"Si andás por este lugar cuidado con los ladrones

que a plena luz te pueden dejar sin plata y sin pantalones.

Si andás pensando en comprar cuidado con los ladrones,

cuidado que algunos suelen robar detrás de los mostradores.

Cuidado con los ladrones, mamá... cuidado con los piratas,

cuidado con los ladrones que van

vistiendo saco y corbata.

Si vas a mirar TV cuidado con los ladrones,

cuidado con el que sale a vender sonrisa, dicha y buzones.

Si estás queriendo crecer cuidado con los ladrones,

cuidado con el que quiere poner impuesto a tus ilusiones.

Cuidado con los ladrones, mamá... no hay nada que los conforme,

Cuidado con los ladrones que van

a veces con uniforme.

Los que mandan para Suiza sus millones

qué son?... son ladrones.

Los funcionarios que no cumplen sus funciones

qué son?... son ladrones.

Los que dicen defender trabajadores

y cenan junto a los patrones,

los que quieren censurar nuestras canciones

que son?...son ladrones.

Si andás por este lugar cuidado con los ladrones,

cuidado con la factura del gas, es peor que las explosiones.

Si andás por este lugar ponele un seguro al coche,

sacale el estéreo cuando te vas a casa todas las noches.

Cuidado con los ladrones, mamá... con tanto ratero suelto,

cuidado con los ladrones que van

quedándose con tu vuelto.

Los que mandan para Suiza sus millones

qué son?...son ladrones.

Los funcionarios que no cumplen sus funciones

qué son?...son ladrones.

Los que piden sacrificios a montones

y van a Europa de vacaciones.

Los que gritan libertad y te la esconden

que son?...son ladrones...

Son ladrones.",Sad
"Si en el amor te gusta ser independiente

y vas cambiando de pareja fácilmente,

si como un pájaro picas constantemente,

te recomiendo que al volar seas prudente.

Ni con la suerte ni con la fe,

ni con rezarle a santo tome,

ponte nomás lo que hay que poner... cuídate.

Si en el amor te gusta estar comprometido,

si hasta las manos con tu novia te has metido,

llevale flores y bombones y vestidos

y no te olvides de llevar preservativos.

Sano y tranquilo hasta el altar,

bien prevenido vas a llegar

y ella contigo a salvo estará... cuídala.

Cuídate, cuídala,

mejor es prevenir que llorar.

Cuídate, cuídala,

que en estos tiempos lo que mata no es la humedad.

Si en el amor el diablo ya metió el tridente,

hay que enfrentarlo y hay que armarse hasta los dientes,

no creas que estos son asuntos de otra gente,

puede pasarte a ti y a quien tienes enfrente.

Ni con la suerte ni con la fe,

ni con plumitas de caburé,

ponte nomás lo que hay que poner... cuídate.

Nora que anda con Manuel que anda con Caudia

que anda con Carlos que a la vez anda con varias,

van a pasarla de manera extraordinaria

solo si toman las medidas necesarias.

Muchos amores pueden llegar,

no los debemos desperdiciar,

pero la vida es una nomás... cuídala.

Cuídate, cuídala,",Happy
"Mediante este escrito, como un documento,
Reclamo al que juzga su autojuzgamiento
Ya dio el veredicto la voz popular,
Pidiendo a los gritos condena ejemplar

De daño y perjuicio ya estamos completos,
De mil sacrificios, de abusos, de impuestos,
Que ustedes no pagan, qué contrariedad
Si a quien los imita pueden sentenciar

Cumplan... con la ley y la verdad,
Que no caiga siempre el mismo por la ley de gravedad
Cumplan... honren la Constitución,
Cumplan algo más que años calentando su sillón

Cumplan... con valor y seriedad,
Que después la ley de Murphy la cumplimos los de acá
Cumplan...no se dejen gobernar
Por las leyes de la selva, del mercado o del orsay

Pondré de testigo, los sueños deshechos
De viejos, de chicos, sin pan, sin derechos
Que suba al banquillo quien hizo legal,
La burla y la trampa, la fiesta inmoral

Y a su insano juicio, exijo al momento,
Que cambien de oficio, bajo juramento
Y algún mandamiento vayan a estudiar
Y escuchen al pueblo que vuelve a implorar

Cumplan... con la ley y la verdad
Y antes de firmar sentencia bajen de su pedestal
Cumplan... honren la Constitución
El librito que se llama igualito a una estación

Cumplan... con valor y seriedad,
Que las leyes del más fuerte no se impongan nunca más
Cumplan... con rigor y autoridad,
Quítense los privilegios, cumplan leyes de igualdad

Mediante este escrito, como un documento,
Reclamo al que juzga su autojuzgamiento
Y si queda absuelto, por casualidad,
En el próximo encuentro conmigo, presiento
Que no va a ser muy imparcial.... (perpetua te van a dar)",Sad
"El lunes temprano preparo la agenda

anoto a la rubia descarto a la renga.

Haciendo el balance del fin de semana

me miro al espejo y me digo monada...

Insaciable, me estoy volviendo...

Cuántas minas que tengo.

El martes lo ocupo del día a la noche

dejando a punto detalles del coche.

Le sumo al stéreo botones y cables

y aceito el asiento reclinable.

Como un yate lo estoy poniendo...

Cuántas minas que tengo.

El miércoles miro novelas tres horas

y copio galanes, frases matadoras,

el viernes atiendo los llamados...

soy un muchacho organizado.

Imparable yo me siento...

Cuántas minas que tengo.

El viernes llega la hora de la verdad,

arrojo tantas líneas que de alguna picará

y si ninguna muerde el anzuelo... qué hay,

total mañana no se me van a escapar.

Cuántas minas que tengo.

El sábado soy como lobo que ronda

por cines, teatros, boliches de onda,

no pasa naranja y la noche se vuela

entonces me voy con mi novia Manuela,

algo es algo... yo me entiendo...

Cuántas manos que tengo...

Cuántas mañas que tengo...

Cuántas minas que tengo...",Happy
"Ahí va la gente arrimándose a las fábricas
Otra mañana que empieza
Ahí van tragando los sueños y las lágrimas 
Es hora de trabajar

Ahí va la gente mirándose, 
Sin tiempo de saludar 
Mi hermano ahí va deslomándose, 
Por un sueldo que no le va a alcanzar

Cómo cuesta este día... Cómo cuesta sentir 
Que nos guarda la vida un futuro feliz 
Cómo cuesta este día... Cómo cuesta reír 
Cuánto más costaría sin vos junto a mí

Suerte que estás y caminás donde camino 
Suerte que estás y que va a estar 
Siempre conmigo tu amor

Ahí va lo mágico por la vía rápida 
Y la rutina nos besa 
Y nos abraza una red oscura y plástica 
Y así la tarde se va

Ahí va la mente escondiéndose, 
Sin fuerzas para pensar 
Ahí va la gente empujándose 
Para no llegar a ningún lugar 

Cómo cuesta este día... Cómo cuesta sentir 
Que nos guarda la vida un futuro feliz 
Cómo cuesta este día... Cómo cuesta reír 
Cuánto más costaría sin vos junto a mí

Suerte que puedo tomar tu mano cálida 
Para entibiar mi tristeza 
Y que podemos a la jornada pálida 
De otros colores pintar

Y que esta noche alcanzándote, 
Tu estrella nos va a alumbrar 
Para curarme curándote 
Y otra vez volver mañana a empezar 

Cómo cuesta este día... Cómo cuesta decir 
Que la fe todavía no puede morir
Cómo cuesta este día... y el que está por venir... 
Cuánto más costaría sin vos junto a mí 

Cómo cuesta este día... Cómo cuesta subir 
Sin bajar al de arriba y al de abajo hundir 
Cómo cuesta este día... en Rosario y Madrid 
Cuánto más costaría sin vos junto a mí",Sad
